ID,Disease Domain,News Title,News Snippet,Source Domain,Label
RHR275,Public Health,WHO Results Report published at pivotal moment for global health,"Published at a pivotal moment for global health, the Results Report demonstrates WHO's impact.",who.int,Real
RHR276,Dermatology,Seborrheic dermatitis study uses data from over 20 million adults,"Using data from Optum's Clinformatics Data Mart Database between 2016 and 2022, researchers followed more than 20 million adults.",medicalrepublic.com.au,Real
RHR277,Dermatology,Seborrheic dermatitis study represents over 70 million person-years of follow-up,The study represents over 70 million person-years of follow-up with average 3.5 years of observation.,medicalrepublic.com.au,Real
RHR278,Dermatology,"733,776 patients had diagnosis of seborrheic dermatitis in cohort","Among the cohort, 733,776 patients, or 3.6%, had a diagnosis of seborrheic dermatitis.",medicalrepublic.com.au,Real
RHR279,Dermatology,Seborrheic dermatitis associated with pemphigus vulgaris,Seborrheic dermatitis associated with pemphigus vulgaris (OR 1.48).,jamanetwork.com,Real
RHR280,Dermatology,Seborrheic dermatitis associated with bullous pemphigoid,Seborrheic dermatitis associated with bullous pemphigoid (OR 1.60).,jamanetwork.com,Real
RHR281,Gastroenterology,"FAF hosts forum with HHS Secretary Kennedy, FDA Chief Makary and NIH Director Bhattacharya","The Food Allergy Fund hosted a forum with HHS Secretary Kennedy, FDA Chief Makary and NIH Director Bhattacharya.",foxnews.com,Real
RHR282,Gastroenterology,FDA Chief Makary discusses microbiome function and food allergies,Makary shared how the function of microbiomes has evolved over time.,foxnews.com,Real
RHR283,Gastroenterology,Intestine hosts over a billion different types of bacteria,The intestine hosts over a billion different types of bacteria which normally live in balance.,foxnews.com,Real
RHR284,Gastroenterology,Modern diet and antibiotics cause disequilibrium in gut bacteria,Modern diet and antibiotics alter gut balance causing inflammation and health problems.,foxnews.com,Real
RHR285,Gastroenterology,Gut health central to overall health,"""Gut health is central to overall health,"" Makary emphasized.",foxnews.com,Real
RHR286,Gastroenterology,Some beneficial microbes missing in modern populations,Some beneficial microbes may be missing in modern populations due to dietary and environmental changes.,foxnews.com,Real
RHR287,Gastroenterology,Siolta Therapeutics testing oral microbiome therapy in newborns,"Researchers at Siolta Therapeutics are testing oral microbiome therapy, STMC-103H, in 238 newborns.",foxnews.com,Real
RHR288,Gastroenterology,STMC-103H Phase 2 trial shows promising results in newborns with family allergy history,Phase 2 trial involving 238 newborns with a family history of allergies showed promising results.,foxnews.com,Real
RHR289,Gastroenterology,Final STMC-103H trial results expected in early 2026,Final results of the Siolta Therapeutics trial are expected in early 2026.,foxnews.com,Real
RHR290,Gastroenterology,Food Allergy Fund launches Microbiome Collective,FAF launched its Food Allergy Fund Microbiome Collective in New York City.,foxnews.com,Real
RHR291,Allergy,Peanut allergies more common in children today than in past generations,Secretary Kennedy observed food allergies far more common among children today than when he was growing up.,foxnews.com,Real
RHR292,Allergy,HHS Secretary Kennedy says he never met anyone with peanut allergy as a kid,"""When I was a kid, I never met anyone with a peanut allergy,"" Kennedy said.",foxnews.com,Real
RHR293,Allergy,Kennedy had 11 siblings and 71 first cousins with no known peanut allergies,"""I had 11 siblings and about 71 first cousins, and I didn't know a single person... who had one.""",foxnews.com,Real
RHR294,Allergy,There may be many causes or just one — we don't know yet,"""There may be many causes, or there may be just one — we don't know yet.""",foxnews.com,Real
RHR295,Allergy,Kennedy's son has severe anaphylactic allergies to peanuts and tree nuts,"One of Kennedy's sons has severe anaphylactic allergies to peanuts, tree nuts and several other foods.",foxnews.com,Real
RHR296,Allergy,Kennedy's son had 22 emergency room visits by age 2,"""By the time he was 2 years old, we'd been to the emergency room about 22 times.""",foxnews.com,Real
RHR297,Public Health,FDA will drop two-study requirement for new drug approvals,The Food and Drug Administration plans to drop its longtime standard of requiring two rigorous studies to win approval for new drugs.,apnews.com,Real
RHR298,Public Health,FDA aims to speed access through streamlined drug approval requirements,Trump administration officials vow to speed up availability of certain medical products.,apnews.com,Real
RHR299,Public Health,FDA targets misleading drug ads with cease-and-desist letters,"The FDA is cracking down on misleading pharmaceutical ads, issuing cease-and-desist letters.",medicaleconomics.com,Real
RHR300,Public Health,FDA announces new policies on non-opioid pain medicines,Prescription drug advertising and non-opioid pain medicine are targets of two new changes in drug policies.,medicaleconomics.com,Real
RHR301,Public Health,FDA achieves Year 1 goals in reducing animal testing in drug development,FDA announced it achieved key first-year goals in implementation of its April 2025 Roadmap to Reducing Animal Testing.,fda.gov,Real
RHR302,Public Health,FDA roadmap to reducing animal testing marks one year of transformative action,"The roadmap marks one year of transformative action to modernize drug development through innovative, human-relevant science.",fda.gov,Real
RHR303,Public Health,FDA increases infant formula testing under Operation Stork Speed,"On April 29, 2026, the FDA issued results from increased testing of infant formula.",fda.gov,Real
RHR304,Public Health,FDA sampling assignment focuses on whole milk powder in infant formula,"In February 2026, FDA initiated a sampling assignment focused on dairy-based ingredients including whole milk powder.",fda.gov,Real
RHR305,Public Health,FDA addresses 2025 infant botulism outbreak through increased testing,The testing aims to inform next steps regarding the 2025 infant botulism outbreak.,fda.gov,Real
RHR306,Public Health,FDA requests labeling changes for hormone replacement therapy products,"On November 10, 2025, the FDA announced it was requesting manufacturers change labeling on HRT products.",jamanetwork.com,Real
RHR307,Public Health,"FDA holds HT panel on July 17, 2025","When the FDA held its HT panel on July 17, 2025, the first such expert panel.",jamanetwork.com,Real
RHR308,Public Health,FDA blocks publication of COVID-19 and shingles vaccine safety studies,Two COVID-19 vaccine studies were accepted for publication but in October 2025 authors were told to withdraw them.,bmj.com,Real
RHR309,Public Health,FDA officials told authors to withdraw vaccine safety studies,In February 2026 top FDA officials told authors to withdraw accepted vaccine safety studies.,bmj.com,Real
RHR310,Public Health,FDA enforcement review looks back at 2025 and braces for 2026,"FDA enforcement review highlights notable enforcement activity in 2025 involving medical devices, prescription drugs and food.",ropesgray.com,Real
RHR311,Cardiology,CDC's FY 2026 budget proposes 50% reduction in funding,Trump's FY 2026 budget proposes a 50% reduction in CDC's funding from $9.2 billion to $4.3 billion.,jamanetwork.com,Real
RHR312,Cardiology,CDC National Center for Chronic Disease Prevention would be eliminated,"Consistent with Kennedy's view that CDC should confine itself to infectious diseases, the National Center for Chronic Disease Prevention would be eliminated.",jamanetwork.com,Real
RHR313,Infectious Disease,"Nepal's NMNR rate reaches 10.89 per 100,000 in 2025","In 2024, the non-measles, non-rubella rate reached 8.02 per 100,000, rising to 10.89 in 2025 — Nepal's highest performance to date.",who.int,Real
RHR314,Infectious Disease,Nepal's rubella elimination journey demonstrates progress,Nepal's journey to rubella elimination shows progress in disease surveillance.,who.int,Real
RHR315,Public Health,WHO South-East Asia Region reaffirms measles and rubella elimination commitment,The region has reaffirmed commitment to eliminate measles and rubella by 2026.,who.int,Real
RHR316,Public Health,Greece implements home delivery program for high-cost medicines,Full rollout of the programme began in June 2025; high-cost medications delivered to patients' homes free of charge.,eurohealthobservatory.who.int,Real
RHR317,Public Health,Greece home delivery program provides high-cost medicines at no charge,High-cost medications are delivered to patients' homes (or workplaces) free of charge.,eurohealthobservatory.who.int,Real
RHR318,Public Health,International Leprosy Congress 2025 strengthens political momentum,"In Bali, political momentum was strengthened at the 2025 International Leprosy Congress.",who.int,Real
RHR319,Public Health,Mayors and regents commit to accelerate leprosy early detection,"Mayors and regents from high-burden districts publicly committed to accelerate early detection, preventive treatment and disability prevention.",who.int,Real
RHR320,Public Health,Project Zero aims for tobacco-free generation by 2030 in Spain,Project Zero in Spain has an ambitious goal: making the generation of 2030 the first to grow up free of tobacco and nicotine.,who.int,Real
RHR321,Public Health,World No Tobacco Day 2026 features young people fighting tobacco industry,"Project Zero is a movement led by young people, for young people.",who.int,Real
RHR322,Public Health,Global influenza vaccination target exists for 2 decades — only 4 countries in European Region hitting it,A global influenza vaccination target has existed for 2 decades – yet only 4 countries in the European Region are hitting it.,who.int,Real
RHR323,Public Health,Tajikistan procured influenza vaccine doses in 2025,"In 2025, Tajikistan procured influenza vaccine doses for the first time.",who.int,Real
RHR324,Public Health,WHO Director-General describes 2025 as one of most difficult years in agency's history,"He told health ministers, describing 2025 as ""one of the most difficult years"" in the agency's history.",epinews.emphnet.net,Real
RHR325,Public Health,"WHO workforce shrinks 22% from 9,401 to 7,360 staff by June 2026","WHO projects its workforce will shrink from 9,401 staff in January 2025 to 7,360 by June 2026.",swissinfo.ch,Real
RHR326,Public Health,WHO workforce reduction to impact program delivery,"Reduced human resource capacity for delivery, limited technical support and slowing programme implementation.",who.int,Real
RHR327,Public Health,WHO report shows 121 output indicators assess Secretariat performance,121 output indicators are used to specifically assess the performance of the WHO Secretariat.,who.int,Real
RHR328,Public Health,Progress against 46 outcome indicators aligned with 2030 Agenda,46 outcome indicators aligned with the 2030 Agenda for Sustainable Development.,who.int,Real
RHR329,Public Health,WHO report shows meaningful but incomplete progress,This latest Results Report shows meaningful – but incomplete – progress.,who.int,Real
RHR330,Public Health,Prevention of bacterial diseases through improved sanitation driving UHC progress,Progress towards universal health coverage was driven by prevention of bacterial diseases through improved sanitation.,who.int,Real
RHR331,Oncology,Cancer Currents blog from NCI features latest research updates,A blog featuring news and research updates from the National Cancer Institute.,cancer.gov,Real
RHR332,Oncology,NCI CCR Milestones highlights FY25-26 advances,This year's Milestones highlights 14 FY25-26 scientific advances.,cancer.gov,Real
RHR333,Oncology,CCR scientists make unique contributions to American health,CCR scientists and clinicians have made unique contributions to the health of the American people.,cancer.gov,Real
RHR334,Oncology,NIH-funded researchers develop cancer assessment tool,"In an NIH-funded study, researchers developed a cancer assessment tool to identify high-risk patients.",nih.gov,Real
RHR335,Oncology,AI model identifies tumor cells linked to patient risk,The model can identify high-risk patients and the tumor cells linked to that risk.,nih.gov,Real
RHR336,Oncology,ASCO 2026 features advances in liposarcoma and hepatocellular carcinoma,Highlights include advances in treatment of liposarcoma and hepatocellular carcinoma.,mskcc.org,Real
RHR337,Oncology,ASCO 2026 features advances in non-small cell lung cancer,Highlights include advances in treatment of non-small cell lung cancer.,mskcc.org,Real
RHR338,Oncology,ASCO 2026 features advances in prostate cancer and multiple myeloma,Highlights include advances in treatment of prostate cancer and multiple myeloma.,mskcc.org,Real
RHR339,Oncology,Conquer Cancer grant recipients present historic Phase 3 results at ASCO,Two past Conquer Cancer grant recipients presented historic Phase 3 clinical trial results.,conquer.org,Real
RHR340,Oncology,Conquer Cancer research summaries highlight ASCO 2026 breakthroughs,Research summaries highlight studies and breakthroughs from ASCO 2026.,conquer.org,Real
RHR341,Oncology,Lifestyle oncology approaches featured at ASCO 2026,Innovative approaches for lifestyle oncology are at the forefront of cancer care.,conquer.org,Real
RHR342,Oncology,BeOne Medicines pipeline produces five proof-of-concept readouts,Solid tumor pipeline has produced five proof-of-concept readouts in roughly two and a half years.,nasdaq.com,Real
RHR343,Oncology,KRAS G12D inhibitor pipeline continues to expand,The KRAS G12D inhibitor pipeline grows with new investigational agents.,nature.com,Real
RHR344,Oncology,Investigational KRAS(ON) inhibitor shows effective responses,Zoldonrasib showed effective and durable responses in patients with advanced G12D-mutated lung cancer.,aacr.org,Real
RHR345,Allergy,Omalizumab shows no adverse events vs 30.5% for OIT in multi-food allergy trial,Safety findings from phase 3 OUtMATCH trial notable: no adverse events for omalizumab vs 30.5% for OIT.,patientcareonline.com,Real
RHR346,Allergy,Epinephrine use 0% for omalizumab vs 37.3% for OIT in multi-food allergy trial,Epinephrine use for 0% for omalizumab vs 37.3% for OIT.,patientcareonline.com,Real
RHR347,Allergy,Omalizumab increases allergen thresholds for multiple food allergies,Omalizumab has improved quality of life by increasing allergen thresholds.,hcplive.com,Real
RHR348,Allergy,PFAS prevalence higher among US allergists in two-decade follow-up,Allergists report higher estimated prevalence of PFAS.,pubmed.ncbi.nlm.nih.gov,Real
RHR349,Allergy,Greater recognition of nut-induced and systemic PFAS among allergists,Greater recognition of nut-induced and systemic PFAS.,pubmed.ncbi.nlm.nih.gov,Real
RHR350,Allergy,Evolving diagnostic and management practices for PFAS,Evolving diagnostic and management practices for pollen food allergy syndrome.,pubmed.ncbi.nlm.nih.gov,Real
RHR351,Allergy,1 in 10 with alpha-gal syndrome report carrageenan allergy,Up to 1 in 10 people with alpha-gal syndrome reported having an allergy to carrageenan.,medscape.com,Real
RHR352,Allergy,Alpha-gal patients seeking medication ingredient information report carrageenan allergy,Patients with alpha-gal syndrome who sought information about medication ingredients reported carrageenan allergy.,medscape.com,Real
RHR353,Allergy,Hospital admissions for severe allergic reactions surged,While hospital admissions for severe allergic reactions have surged.,bbc.com,Real
RHR354,Allergy,Fatalities from severe allergic reactions exceptionally rare,"Fatalities are ""exceptionally rare"", happening in less than 0.001% of cases.",bbc.com,Real
RHR355,Allergy,10-year-old boy with 20 complex allergies visits US for life-changing treatment,"A 10-year-old boy has 20 complex allergies including seafood, coconuts and cats.",bbc.com,Real
RHR356,Allergy,Long-term allergen immunotherapy remains most effective treatment for severe allergy,"Today, the most effective treatment for severe allergy is long-term allergen immunotherapy.",eurekalert.org,Real
RHR357,Allergy,Allergen immunotherapy can take years and carries side effect risk,Allergen immunotherapy can take years and may itself carry a risk of side effects.,eurekalert.org,Real
RHR358,Allergy,Researchers map how allergic reactions unfold at molecular level,Researchers have mapped how allergic reactions unfold at the molecular level.,eurekalert.org,Real
RHR359,Allergy,Tailored antibodies can block life-threatening allergic responses,Researchers demonstrate how tailored antibodies can block life-threatening responses.,eurekalert.org,Real
RHR360,Allergy,Causal relationships between immune responses and allergic diseases remain unclear,"Accumulating evidence indicates microbial infections may contribute to allergic disease pathogenesis, but causal relationships remain unclear.",pmc.ncbi.nlm.nih.gov,Real
RHR361,Ophthalmology,AI-OCT system could ease pressure on specialist ophthalmology services,Reducing false-positive referrals could ease pressure on specialist ophthalmology services and improve patient care.,insightnews.com.au,Real
RHR362,Ophthalmology,AI-OCT system acts as secondary screening tool after fundus photography,The AI-based OCT system is designed to act as a secondary screening tool after initial fundus photography.,insightnews.com.au,Real
RHR363,Ophthalmology,Autonomous AI improves medical professional productivity in diabetic eye disease testing,Autonomous AI testing for diabetic eye diseases improves productivity of medical professionals.,orbis.org,Real
RHR364,Ophthalmology,Orbis research conducted in collaboration with Nature publication,"Published in Nature, the peer-reviewed study is the first to demonstrate significant improvements.",orbis.org,Real
RHR365,Ophthalmology,3D Flex Aqueous Angiography with iStent combines imaging with surgery,The procedure combines advanced imaging with minimally invasive glaucoma surgery.,newsonair.gov.in,Real
RHR366,Ophthalmology,Indian Army and Air Force conduct mega eye camp under Operation DRISHTI,A specialized ophthalmic team from the Indian Army and Indian Air Force conducted the 9th Mega Surgical Advanced Eye Camp.,thestatesman.com,Real
RHR367,Ophthalmology,"Mega eye camp conducted at Military Hospital, Namkum, Ranchi","Operation DRISHTI conducted at Military Hospital, Namkum, Ranchi between June 15-19.",thestatesman.com,Real
RHR368,Ophthalmology,2025 AAO meeting presents complementary ophthalmic studies,Results from two distinct yet complementary studies were presented at AAO and ASOPRS meetings.,modernretina.com,Real
RHR369,Ophthalmology,Modern vision science highlighted at AAO 2025,Studies presented highlighted the breadth of modern vision science.,modernretina.com,Real
RHR370,Ophthalmology,AI in eye care can be difference between impaired sight or clear vision,"AI allows doctors to work smarter and faster, which can be the difference between a life of impaired sight or clear vision.",orbis.org,Real
RHR371,Gastroenterology,Cambridge study could aid development of new tests for chronic diarrhea,Discovery could aid development of new tests and treatments for chronic diarrhea.,cambridgebrc.nihr.ac.uk,Real
RHR372,Gastroenterology,Gut hormone discovery led by scientists at University of Cambridge,Study led by scientists at the University of Cambridge.,cambridgebrc.nihr.ac.uk,Real
RHR373,Gastroenterology,Virtual GI care program includes dietary and behavioral health,"Integrated, team-based care that includes dietary and behavioral health is helpful for managing GI patients.",medscape.com,Real
RHR374,Gastroenterology,Virtual GI care improves patient outcomes while reducing healthcare utilization,Virtual multidisciplinary care program significantly improved patient outcomes while reducing healthcare utilization.,medscape.com,Real
RHR375,Gastroenterology,2025 shift in liver disease management toward prevention,2025 has seen a shift in focus from pure therapeutic management to active disease prevention.,nature.com,Real
RHR376,Gastroenterology,New drugs and biologics for liver disease emerging,New drugs or biologics are emerging for metabolic dysfunction-associated steatotic liver disease.,nature.com,Real
RHR377,Gastroenterology,IBD patients experience rising fall incidence,A multiyear analysis from a national real-world dataset examined rising fall incidence among IBD patients.,journals.lww.com,Real
RHR378,Gastroenterology,Bowel symptoms may be red flag for diverticulitis,Cass Condray highlights bowel symptoms as a red flag for diverticulitis.,worldgastroenterology.org,Real
RHR379,Gastroenterology,Esophageal motility disorder diagnosis should consider opiate use,"Before diagnosing an esophageal motility disorder, ask about opiate use.",worldgastroenterology.org,Real
RHR380,Gastroenterology,Ultraprocessed foods linked to early-onset colorectal cancer in women,Ultraprocessed Foods Linked to Signs of Early-Onset Colorectal Cancer in Women.,jamanetwork.com,Real
RHR381,Allergy,Seborrheic dermatitis associated with coeliac disease,Seborrheic dermatitis associated with coeliac disease (OR 1.36).,jamanetwork.com,Real
RHR382,Allergy,Seborrheic dermatitis associated with irritable bowel syndrome,Seborrheic dermatitis associated with irritable bowel syndrome (OR 1.32).,jamanetwork.com,Real
RHR383,Allergy,Seborrheic dermatitis associated with rhinosinusitis,Seborrheic dermatitis associated with rhinosinusitis (OR 1.24).,jamanetwork.com,Real
RHR384,Allergy,Seborrheic dermatitis associated with contact dermatitis,Seborrheic dermatitis associated with contact dermatitis (OR 2.25).,jamanetwork.com,Real
RHR385,Allergy,Seborrheic dermatitis associated with hidradenitis suppurativa,Seborrheic dermatitis associated with hidradenitis suppurativa (OR 1.63).,jamanetwork.com,Real
RHR386,Dermatology,Seborrheic dermatitis study uses Optum's Clinformatics Data Mart Database,Using data from Optum's Clinformatics Data Mart Database between 2016 and 2022.,medicalrepublic.com.au,Real
RHR387,Dermatology,Seborrheic dermatitis study average 3.5 years of observation,Researchers followed participants with an average of 3.5 years of observation.,medicalrepublic.com.au,Real
RHR388,Dermatology,Seborrheic dermatitis affects 3.6% of study cohort,"Among these, 733,776 patients, or 3.6% of the cohort, had a diagnosis of seborrheic dermatitis.",medicalrepublic.com.au,Real
RHR389,Dermatology,Individuals with seborrheic dermatitis significantly more likely to have epithelial barrier diseases,The study found individuals with the condition significantly more likely to have a broad range of epithelial barrier diseases.,medicalrepublic.com.au,Real
RHR390,Dermatology,Epithelial barrier diseases include dermatologic conditions such as rosacea and psoriasis,"EBDs include other dermatologic conditions such as rosacea, psoriasis, and alopecia areata.",medicalrepublic.com.au,Real
RHR391,Nutrition,FAF forum investigates root cause of food allergies,Health advocates and officials are looking for the root cause of food allergies.,foxnews.com,Real
RHR392,Nutrition,Food Allergy Fund hosted forum in Washington D.C.,"The Food Allergy Fund hosted a forum on Monday in Washington, D.C.",foxnews.com,Real
RHR393,Nutrition,Microbiome investigation could help prevent or treat neurodegenerative diseases,"Gut bacteria could help prevent or treat allergies, autoimmune and neurodegenerative diseases.",foxnews.com,Real
RHR394,Nutrition,Food allergies widespread in US population,"Food allergies are widespread, affecting one in 10 adults and one in 13 children.",foxnews.com,Real
RHR395,Nutrition,Early peanut introduction could significantly reduce childhood allergies,New research shows early peanut introduction could significantly reduce childhood allergies.,foxnews.com,Real
RHR396,COVID-19,CDC's 2025-2026 respiratory disease season outlook evaluation,CDC published 2025-2026 Respiratory Disease Season Outlook Evaluation.,cdc.gov,Real
RHR397,COVID-19,"COVID-19 hospitalization rate peaked at 2.0 per 100,000 in January 2026","The peak hospitalization rate due to COVID-19 occurred during the week ending January 3, 2026.",cdc.gov,Real
RHR398,COVID-19,CDC reveals vaccination trends for 2025-2026 respiratory virus season,"The CDC reveals current vaccination trends for COVID-19, flu, and RSV.",ajmc.com,Real
RHR399,COVID-19,CDC highlights public adoption rates for respiratory vaccines,CDC highlighting public adoption rates for respiratory vaccines.,ajmc.com,Real
RHR400,COVID-19,First week of 2025-2026 respiratory vaccine season analyzed,The first week of the 2025-2026 respiratory vaccine season was analyzed.,ajmc.com,Real
RHR401,COVID-19,CDC report finds antivirals underutilized in older adults,Antivirals are underutilized for COVID-19 in older adults and those with comorbidities.,contagionlive.com,Real
RHR402,COVID-19,Older adults with comorbidities at increased risk for COVID-19 hospitalization,Older adults and those with comorbidities have increased risk for hospitalization.,contagionlive.com,Real
RHR403,COVID-19,CDC's ACIP has not met on COVID-19 vaccine guidelines for 2025-2026,CDC's Advisory Committee on Immunization Practices has not met and voted on guidelines for COVID-19 vaccines.,drugtopics.com,Real
RHR404,COVID-19,HHS and American Academy of Pediatrics differ on COVID-19 vaccine recommendation,HHS and AAP differ on COVID-19 vaccine recommendation for children.,drugtopics.com,Real
RHR405,COVID-19,CDC recommendation removal for healthy children comes week after FDA action,COVID-19 recommendation removal comes just a week after the FDA panel.,contemporarypediatrics.com,Real
RHR406,Oncology,ASCO alarmed about proposed NIH funding cuts,"""ASCO is alarmed about significant proposed funding cuts to the NIH and NCI.""",asco.org,Real
RHR407,Oncology,Proposed NIH funding cuts would risk future cancer care advances,Proposed funding cuts would stunt U.S. Cancer Research and Risk Future Advances in Cancer Care.,asco.org,Real
RHR408,Oncology,NIH cuts would affect lymphoma consortium and lung cancer screening,NIH provides additional grant funding including a lymphoma consortium and work on lung cancer screening.,science.org,Real
RHR409,Oncology,US cuts ties with IARC affecting global cancer research,"NIH is cutting ties with IARC, WHO's cancer research arm.",science.org,Real
RHR410,Oncology,AACR releases national survey on medical research funding,AACR released a national survey measuring voters' attitudes about federal funding for medical research.,aacr.org,Real
RHR411,Oncology,Rally for Medical Research features patients on Capitol Hill,"On September 18, 2025, patients shared their story on Capitol Hill as part of the Rally for Medical Research.",aacr.org,Real
RHR412,Oncology,Scripps Research investigates dietary nutrient in cancer gene regulation,Scientists will investigate how a common dietary nutrient may control gene regulation in cancer cells.,eurekalert.org,Real
RHR413,Oncology,NIH-funded AI model predicts cancer survival in melanoma,Researchers developed a cancer assessment tool for melanoma and liver cancer.,nih.gov,Real
RHR414,Oncology,AI model links specific cell populations to cancer risk,The model links specific cell populations to patient risk.,nih.gov,Real
RHR415,Oncology,FDA approves zenocutuzumab for NRG1 fusion-positive cancers,FDA approved zenocutuzumab (Bizengri) for pancreatic or non-small cell lung cancer with NRG1 fusion.,cancer.gov,Real
RHR416,Infectious Disease,WHO 2025-2026 outbreak has been mild compared to previous,The 2025-2026 outbreak has been mild in comparison to the previous outbreak.,afro.who.int,Real
RHR417,Infectious Disease,174 confirmed cases in 2025-2026 outbreak as of March 2026,"As of 9 March 2026, 174 cases from 14 districts had been confirmed.",afro.who.int,Real
RHR418,Infectious Disease,WHO 2025 appeal supported 30 million people,"In 2025, WHO and partners supported 30 million people funded through its annual emergency appeal.",epinews.emphnet.net,Real
RHR419,Infectious Disease,WHO 2026 appeal seeks $1 billion for 36 emergencies,The 2026 appeal seeks nearly US$1 billion to respond to 36 emergencies worldwide.,epinews.emphnet.net,Real
RHR420,Infectious Disease,WHO reports 12% TB progress,The WHO found a 12% improvement in tuberculosis outcomes.,contagionlive.com,Real
RHR421,Infectious Disease,WHO Thailand polio SIAs reach children in border districts,Two SIA rounds were conducted on 11 December 2025 and 13 January 2026.,who.int,Real
RHR422,Infectious Disease,WHO polio SIAs reach migrant communities in Thailand,"SIAs reached children through Thai schools, migrant learning centres and temporary shelters.",who.int,Real
RHR423,Infectious Disease,Nepal achieves rubella elimination,WHO South-East Asia Region verified Nepal for rubella elimination.,who.int,Real
RHR424,Infectious Disease,WHO South-East Asia commits to measles and rubella elimination by 2026,WHO South-East Asia Region has reaffirmed commitment to eliminate measles and rubella by 2026.,who.int,Real
RHR425,Infectious Disease,KOICA-funded upgrades strengthen Fiji CDC lab,The newly renovated water laboratory and newly established food and leptospirosis laboratories were officially opened.,who.int,Real
RHR426,Public Health,WHO Results Report 2025 shows tangible benefits for millions,Countries have delivered tangible benefits for millions of people with support from WHO.,who.int,Real
RHR427,Public Health,WHO Director-General emphasizes health as a right for all,"""Together we can continue advancing the vision set out in WHO's Constitution: the highest attainable standard of health as a right for all.""",who.int,Real
RHR428,Public Health,WHO Results Report features stronger evidence-based reporting,The 2025 report features stronger evidence-based reporting and clearer prioritization.,who.int,Real
RHR429,Public Health,WHO report provides data-driven picture of progress,Providing a more data-driven picture of where progress has been made and where further effort is needed.,who.int,Real
RHR430,Public Health,WHO report presented at Seventy-ninth World Health Assembly,The full report will be presented by the Director-General at the Seventy-ninth World Health Assembly.,who.int,Real
RHR431,Public Health,WHO report shows 46 outcome indicators aligned with SDGs,46 outcome indicators aligned with the 2030 Agenda for Sustainable Development.,who.int,Real
RHR432,Public Health,Approximately half of WHO output indicators not achieved,"Overall, approximately half of the output indicators were not achieved.",who.int,Real
RHR433,Public Health,Financial pressures affect WHO human resource capacity,Financial pressures and WHO's realignment process had consequences such as reduced human resource capacity for delivery.,who.int,Real
RHR434,Public Health,Progress in communicable diseases drives UHC,Progress towards universal health coverage was driven by expanded coverage of services for communicable diseases.,who.int,Real
RHR435,Public Health,Gaps persist in diabetes management and measles surveillance,Gaps persist in areas such as diabetes management and measles surveillance.,who.int,Real
RHR436,Public Health,Pandemic preparedness advances drive protection from health emergencies,Progress reflects advances in pandemic preparedness and early warning systems.,who.int,Real
RHR437,Public Health,CDC wastewater surveillance system at risk,The national wastewater surveillance system is newly at risk.,apnews.com,Real
RHR438,Public Health,Wastewater surveillance funding proposed cut from $125M to $25M,The budget plan would slash funding from about $125 million to about $25 million.,apnews.com,Real
RHR439,Public Health,CDC director says proposed funding would sustain critical activities,"The proposed funding level would ""sustain some of the most critical activities.""",apnews.com,Real
RHR440,Public Health,Most state wastewater programs entirely federally funded,Most state programs are entirely federally funded.,apnews.com,Real
RHR441,Public Health,Colorado wastewater program 100% federally funded,Colorado's program is 100% federally funded.,apnews.com,Real
RHR442,Public Health,Colorado wastewater surveillance funded through 2029,The work is funded through 2029.,apnews.com,Real
RHR443,Public Health,Other states need wastewater funding to sustain programs,They need this funding in order to sustain their program for the next year.,apnews.com,Real
RHR444,Public Health,Congress pushes back against health care cuts,Congress has started pushing back against cuts to health care.,apnews.com,Real
RHR445,Public Health,11% of drugs in developing countries are counterfeit,About 11% of medicines in developing countries are counterfeit.,news.cgtn.com,Real
RHR446,Public Health,Counterfeit drugs kill tens of thousands of children,Counterfeit drugs responsible for deaths of tens of thousands of children from malaria and pneumonia.,news.cgtn.com,Real
RHR447,Public Health,Counterfeit drugs mostly affect poor countries,The WHO said the problem mostly affects poor countries.,news.cgtn.com,Real
RHR448,Public Health,WHO sees billions in health gains despite funding cuts,An estimated 567 million additional people were covered by essential health services.,azertag.az,Real
RHR449,Public Health,698 million more people protected from health emergencies,Around 698 million more people were better protected from health emergencies.,azertag.az,Real
RHR450,Public Health,Trust in state public health agencies drops from 80% to 66%,"Between 2025 and 2026, trust in state public health agencies dropped from 80% to 66%.",thehill.com,Real
RHR451,Public Health,Trust in local public health agencies drops from 82% to 70%,Trust in local public health agencies dropped from 82% to 70%.,thehill.com,Real
RHR452,Public Health,Trust in CDC recommendations drops among Democrats,Trust in CDC health recommendations fell from 92% to 34% among Democrats.,usnews.com,Real
RHR453,Public Health,Trust in CDC recommendations drops among Independents,Trust in CDC health recommendations fell from 77% to 47% among Independents.,usnews.com,Real
RHR454,Public Health,Trust in CDC recommendations rises among Republicans,Trust in CDC health recommendations among Republicans rose from 63% to 67%.,usnews.com,Real
RHR455,Public Health,Nearly half of CDC surveillance databases halted updates,"As of early December 2025, almost none had resumed updating.",eurekalert.org,Real
RHR456,Public Health,CDC surveillance data pauses risk evidence-based decision-making,"Prolonged, unexplained pauses in federal health surveillance data risk weakening evidence-based decision-making.",eurekalert.org,Real
RHR457,Public Health,CDC Director Susan Monarez fired in August 2025,"In August 2025, HHS Secretary fired CDC Director Susan Monarez after she refused to accept political interference.",yerepouni-news.com,Real
